score,Hum,Hiss,CL,Thre,Ratio,Attk,Release
0.24,42.63,55.2,1.31,-20.57,2.85,6.25,271.88
0.28,50.48,55.2,2.49,-20.57,2.84,1.49,289.98
0.31,42.63,45.59,2.49,-23.1,3.01,6.25,289.98
0.3,42.63,45.59,2.76,-18.05,2.84,1.49,271.88
0.29,51.66,45.59,2.49,-20.57,2.84,1.49,271.88
0.29,49.03,45.59,2.72,-20.57,2.84,1.49,289.98
0.29,42.63,55.2,2.49,-20.57,4.06,1.49,271.88
0.3,42.63,55.2,2.49,-23.1,1.85,1.49,271.88
0.31,42.63,45.59,2.76,-20.58,2.84,1.49,271.88
0.3,42.63,45.47,2.76,-20.57,2.84,6.25,289.98
0.29,52.26,55.2,2.49,-20.57,2.85,1.49,289.98
0.3,42.63,45.59,2.76,-20.55,2.84,1.49,289.98
0.29,58.73,45.59,2.49,-23.1,2.85,6.25,289.98
0.3,42.63,57.27,2.49,-23.1,2.85,1.49,289.98
0.31,49.03,55.2,2.76,-23.1,2.84,1.49,155.26
0.3,49.03,45.59,2.49,-20.57,2.85,6.25,265.36
0.3,49.03,45.59,2.49,-20.57,4.53,1.49,271.88
0.3,42.63,45.59,2.49,-20.57,2.85,4.89,289.98
0.3,42.63,45.59,2.76,-20.57,2.84,1.53,271.88
0.3,42.63,46.65,2.76,-23.1,2.84,1.49,271.88
0.28,42.63,45.59,2.49,-7.0,2.84,6.25,289.98
0.3,42.63,55.2,2.76,-23.1,3.45,1.49,289.98
0.29,49.03,45.95,2.49,-20.57,2.85,1.49,289.98
0.29,49.03,45.59,2.49,-21.91,2.85,6.25,271.88
0.3,58.22,55.2,2.76,-20.57,2.84,1.49,289.98
0.3,49.03,45.59,2.49,-23.1,2.05,1.49,271.88
0.3,42.63,52.57,2.76,-20.57,2.85,6.25,271.88
0.29,50.21,45.59,2.49,-20.57,2.85,6.25,271.88
0.3,49.03,45.59,2.49,-20.57,4.5,1.49,271.88
0.3,49.03,45.59,2.49,-23.1,2.84,4.2,289.98
0.28,42.63,45.59,2.49,-11.2,2.84,6.25,271.88
0.29,42.63,55.2,2.49,-23.1,4.13,1.49,289.98
0.3,49.03,55.2,2.72,-23.1,2.85,1.49,289.98
0.3,42.63,55.2,2.49,-23.1,2.84,4.93,271.88
0.3,42.73,45.59,2.49,-20.57,2.85,1.49,289.98
0.28,49.03,55.2,2.0,-23.1,2.85,1.49,289.98
0.29,42.63,55.2,2.49,-6.99,2.85,1.49,289.98
0.31,49.03,45.59,2.49,-23.1,2.85,1.49,251.41
0.3,41.16,55.2,2.76,-20.57,2.84,1.49,271.88
0.26,49.03,55.2,1.78,-23.1,2.85,6.25,271.88
0.3,49.03,45.59,2.85,-23.1,2.85,6.25,289.98
0.29,49.03,55.2,2.76,-9.72,2.85,1.49,155.26
0.31,49.03,45.59,2.76,-23.1,2.84,8.39,251.41
0.3,49.03,55.2,2.49,-23.1,4.53,1.49,155.26
0.29,49.03,55.2,2.49,-23.1,2.85,1.49,189.09
0.3,42.36,55.2,2.49,-23.1,2.84,1.49,155.26
0.29,49.03,55.2,2.49,-17.55,2.84,1.49,155.26
0.25,49.03,55.2,0.33,-23.1,2.85,1.49,155.26
0.32,49.03,55.2,2.49,-23.1,4.37,1.49,155.26
0.29,49.03,55.2,2.35,-23.1,2.85,1.49,155.26
0.3,49.03,56.91,2.76,-23.1,2.85,1.49,155.26
0.31,49.03,45.59,2.76,-23.1,2.18,1.49,155.26
0.3,49.03,55.2,2.76,-23.1,2.84,1.49,158.43
0.3,49.03,47.7,2.49,-23.1,2.84,1.49,251.41
0.28,49.03,55.2,1.8,-23.1,2.84,1.49,155.26
0.31,49.03,55.2,2.76,-23.1,2.96,1.49,155.26
0.28,49.03,55.2,2.49,-15.88,2.85,1.49,251.41
0.24,49.03,55.2,1.23,-23.1,2.84,1.49,251.41
0.32,55.71,45.59,2.76,-23.1,2.84,1.49,155.26
0.32,49.03,45.59,2.49,-23.1,2.84,1.49,108.38
0.33,49.03,40.15,2.76,-23.1,2.85,1.49,251.41
0.31,49.03,43.41,2.49,-23.1,2.85,1.49,251.41
0.32,52.47,45.59,2.76,-23.1,2.84,1.49,155.26
0.31,49.03,45.59,2.49,-23.1,2.84,1.49,123.21
0.31,49.03,45.59,2.76,-22.14,2.85,1.49,155.26
0.3,49.03,45.59,2.49,-23.1,2.84,4.92,155.26
0.3,42.16,55.2,2.49,-23.1,2.84,1.49,251.41
0.31,49.03,45.59,2.76,-23.1,2.85,6.37,251.41
0.24,49.03,45.59,0.15,-23.1,2.85,1.49,155.26
0.31,49.03,45.59,2.49,-23.1,4.24,1.49,251.41
0.32,49.03,45.59,2.76,-23.1,2.84,8.73,155.26
0.29,55.34,45.59,2.49,-23.1,2.84,1.49,251.41
0.32,49.03,45.59,2.76,-23.1,2.84,1.49,131.74
0.31,49.03,45.59,2.49,-23.1,2.85,8.56,155.26
0.3,50.73,45.59,2.76,-23.1,2.85,1.49,155.26
0.24,49.03,45.59,0.71,-23.1,2.85,1.49,251.41
0.31,49.03,56.08,2.76,-23.1,2.85,1.49,155.26
0.31,49.03,55.2,2.49,-23.1,3.13,1.49,251.41
0.31,49.03,45.59,2.76,-23.1,2.84,1.49,138.98
0.3,49.03,45.59,2.76,-23.1,2.84,9.7,155.26
0.3,49.03,55.2,2.76,-23.1,2.84,1.49,269.27
0.31,49.03,55.5,2.76,-23.1,2.85,1.49,155.26
0.31,54.26,55.2,2.49,-23.1,2.85,1.49,155.26
0.32,49.03,45.59,2.76,-23.1,2.84,8.22,155.26
0.31,49.03,55.2,2.76,-23.1,2.31,1.49,155.26
0.3,49.03,55.2,2.49,-23.1,2.85,1.49,102.85
0.3,49.03,45.59,2.49,-23.1,2.84,7.49,251.41
0.3,49.03,45.59,2.84,-23.1,2.85,1.49,155.26
0.31,45.39,45.59,2.49,-23.1,2.85,1.49,155.26
0.3,49.03,45.59,2.49,-23.1,2.85,4.87,251.41
0.29,45.54,55.2,2.49,-23.1,2.85,1.49,251.41
0.23,49.03,55.2,0.36,-23.1,2.84,1.49,251.41
0.31,49.03,55.2,2.49,-23.1,2.84,1.49,116.8
0.29,49.03,55.2,2.76,-10.25,2.85,1.49,251.41
0.3,49.03,45.59,2.49,-23.1,2.55,1.49,251.41
0.28,49.03,55.2,1.64,-23.1,2.84,1.49,251.41
0.31,49.03,55.2,2.76,-23.1,2.84,5.08,155.26
0.32,49.03,44.32,2.76,-23.1,2.85,1.49,155.26
0.25,49.03,55.2,1.35,-23.1,2.84,1.49,251.41
0.3,49.03,50.9,2.76,-23.1,2.84,1.49,251.41
0.33,49.03,40.15,2.76,-23.1,2.85,7.61,155.26
0.3,49.03,44.32,2.76,-0.11,2.85,1.49,155.26
0.32,49.03,42.69,2.76,-23.1,2.85,1.49,155.26
0.33,49.03,40.15,2.76,-23.1,2.85,1.49,204.77
0.32,49.03,41.44,2.76,-23.1,2.85,1.49,155.26
0.31,49.03,40.15,2.72,-23.1,2.85,1.49,251.41
0.3,49.03,40.15,1.55,-23.1,2.85,1.49,251.41
0.33,49.03,40.15,2.76,-23.1,2.85,5.41,251.41
0.29,49.03,40.15,1.34,-23.1,2.85,1.49,155.26
0.26,49.03,40.15,0.67,-23.1,2.85,1.49,155.26
0.3,49.03,44.32,2.76,-4.91,2.85,1.49,251.41
0.3,49.03,44.32,2.76,-23.1,2.85,8.75,251.41
0.27,49.03,40.15,0.32,-23.1,2.85,1.49,155.26
0.31,49.03,40.15,2.52,-23.1,2.85,1.49,251.41
0.31,49.03,44.32,2.76,-23.1,3.63,1.49,155.26
0.32,51.77,40.15,2.76,-23.1,2.85,1.49,155.26
0.3,49.03,44.32,2.76,-23.1,2.85,1.49,206.82
0.32,49.03,40.15,2.76,-23.1,2.85,1.49,162.49
0.3,49.03,44.04,2.76,-23.1,2.85,1.49,251.41
0.32,49.03,44.32,2.76,-23.1,2.85,1.49,122.31
0.32,49.03,40.15,2.76,-23.39,2.85,1.49,251.41
0.3,49.03,44.32,2.76,-12.13,2.85,1.49,155.26
0.31,49.03,42.82,2.76,-23.1,2.85,1.49,251.41
0.32,49.03,44.32,2.76,-23.1,2.85,1.49,148.32
0.3,49.03,44.32,2.46,-23.1,2.85,1.49,251.41
0.3,49.03,44.32,2.76,-23.1,1.47,1.49,251.41
0.31,48.71,40.15,2.76,-23.1,2.85,1.49,251.41
0.3,49.03,40.15,2.76,-23.1,1.12,1.49,155.26
0.31,49.03,44.32,2.76,-20.74,2.85,1.49,251.41
0.32,49.03,51.17,2.76,-23.1,2.85,1.49,155.26
0.33,49.03,40.15,2.76,-23.1,2.85,5.88,251.41
0.32,49.03,44.32,2.76,-23.1,3.56,1.49,251.41
0.31,49.03,40.15,2.76,-3.18,2.85,1.49,251.41
0.31,49.03,44.32,2.76,-23.1,2.09,1.49,155.26
0.33,49.03,40.15,2.76,-23.1,2.97,1.49,155.26
0.31,49.03,40.15,2.76,-23.1,2.85,1.49,136.31
0.32,49.03,44.32,2.76,-23.1,2.85,1.6,155.26
0.25,49.03,44.32,0.82,-23.1,2.85,1.49,251.41
0.32,49.03,44.32,2.76,-23.1,2.85,1.49,193.79
0.32,50.06,44.32,2.76,-23.1,2.85,1.49,251.41
0.31,49.03,44.32,2.76,-23.1,2.85,1.49,264.0
0.31,49.03,40.15,2.76,-23.1,1.16,1.49,155.26
0.31,49.03,43.87,2.76,-23.1,2.85,1.49,251.41
0.27,49.03,40.15,1.08,-23.1,2.85,1.49,251.41
0.3,49.03,54.29,2.76,-23.1,2.85,1.49,251.41
0.27,49.03,40.15,0.83,-23.1,2.85,1.49,251.41
0.3,49.03,44.32,2.31,-23.1,2.85,1.49,251.41
0.32,49.21,44.32,2.76,-23.1,2.85,1.49,155.26
0.31,49.03,44.32,2.76,-23.1,2.85,1.49,280.05
0.32,49.03,44.32,2.76,-23.1,2.85,1.49,148.66
0.25,49.03,44.32,0.54,-23.1,2.85,1.49,251.41
0.31,49.03,44.32,2.76,-23.1,2.85,1.49,297.62
0.32,49.03,40.15,2.76,-23.1,2.11,1.49,155.26
0.31,59.51,44.32,2.76,-23.1,2.85,1.49,251.41
0.3,49.03,44.32,2.76,-4.74,2.85,1.49,251.41
0.32,49.03,44.16,2.76,-23.1,2.85,1.49,155.26
0.3,49.03,44.32,2.76,-15.47,2.85,1.49,251.41
0.32,43.87,44.32,2.76,-23.1,2.85,1.49,251.41
0.32,49.03,44.32,2.76,-23.1,2.85,8.11,251.41
0.33,49.03,40.15,2.76,-23.1,2.97,1.49,126.6
0.32,49.03,40.15,2.76,-23.1,2.85,5.88,219.5
0.32,49.03,40.15,2.76,-23.1,2.97,5.88,171.87
0.26,49.03,40.15,0.32,-23.1,2.97,1.49,155.26
0.32,51.67,40.15,2.76,-23.1,2.85,1.49,251.41
0.32,49.03,40.15,2.76,-23.1,2.97,5.59,155.26
0.3,49.03,40.15,2.76,-11.62,2.97,1.49,155.26
0.25,49.03,40.15,1.1,-23.1,2.85,5.88,251.41
0.32,49.03,40.15,2.76,-23.1,2.97,5.88,287.58
0.31,49.03,40.15,2.76,-23.1,3.0,1.49,251.41
0.3,49.03,54.28,2.76,-23.1,2.85,1.49,251.41
0.3,49.03,40.15,2.76,-0.73,2.85,5.88,155.26
0.32,49.03,40.15,2.76,-23.1,1.7,1.49,155.26
0.32,49.03,40.15,2.76,-23.1,2.97,1.49,189.2
0.32,56.72,40.15,2.76,-23.1,2.97,1.49,155.26
0.32,49.03,40.15,2.76,-23.1,2.85,4.51,251.41
0.32,49.03,40.15,2.76,-23.1,2.85,5.03,155.26
0.3,49.03,46.51,2.76,-23.1,2.85,5.88,251.41
0.3,49.03,40.15,2.76,-14.89,2.85,1.49,251.41
0.27,49.03,40.15,0.9,-23.1,2.85,1.49,155.26
0.31,49.03,40.15,2.0,-23.1,2.85,5.88,155.26
0.31,49.03,40.15,2.76,-23.1,2.85,2.38,251.41
0.32,49.03,40.15,2.76,-14.44,2.97,1.49,155.26
0.33,49.03,40.15,2.76,-22.91,2.97,5.88,155.26
0.32,59.13,40.15,2.76,-23.1,2.97,1.49,155.26
0.29,49.03,50.13,2.76,-23.1,2.97,5.88,251.41
0.31,45.73,40.15,2.76,-23.1,2.97,5.88,251.41
0.25,49.03,40.15,0.34,-23.1,2.97,5.88,251.41
0.25,49.03,40.15,1.14,-23.1,2.85,5.88,251.41
0.34,54.15,40.15,2.76,-23.1,2.85,5.88,155.26
0.32,55.61,40.15,2.76,-23.1,2.97,1.49,251.41
0.33,49.03,40.15,2.76,-23.1,2.85,5.88,171.32
0.33,49.03,40.15,2.76,-23.1,1.43,1.49,155.26
0.28,49.03,40.15,1.49,-23.1,2.85,5.88,155.26
0.33,49.03,40.15,2.76,-23.1,2.85,6.23,155.26
0.32,43.97,40.15,2.76,-23.1,2.97,1.49,251.41
0.33,56.49,40.15,2.76,-23.1,2.85,5.88,155.26
0.31,40.9,40.15,2.76,-23.1,2.97,5.88,251.41
0.32,49.03,40.15,2.76,-23.1,2.97,1.49,293.36
0.33,49.03,40.15,2.76,-23.1,3.87,1.49,155.26
0.32,49.03,41.68,2.76,-23.1,2.85,1.49,251.41
0.32,49.03,40.15,2.76,-23.1,2.85,7.99,155.26
0.33,53.75,40.15,2.76,-23.1,2.97,5.88,155.26
0.31,49.03,40.15,2.76,-23.1,2.97,1.49,277.81
0.31,49.03,40.15,2.76,-14.5,2.97,1.49,155.26
0.26,49.03,40.15,0.98,-23.1,2.85,5.88,251.41
0.32,49.03,40.15,2.76,-24.87,2.97,1.49,251.41
0.3,49.03,40.15,2.76,-14.91,2.97,5.88,251.41
0.32,49.03,40.15,2.76,-23.1,2.85,9.32,155.26
0.33,49.03,40.15,2.76,-23.1,2.97,5.88,165.77
0.33,49.03,40.15,2.76,-22.9,2.97,5.88,251.41
0.31,49.03,40.15,2.76,-23.1,1.45,5.88,251.41
0.3,49.03,57.88,2.76,-23.1,2.85,5.88,251.41
0.31,49.03,40.15,2.76,-23.1,4.02,1.49,251.41
0.3,49.03,59.46,2.76,-23.1,2.97,5.88,155.26
0.3,49.03,40.15,2.08,-23.1,2.85,1.49,251.41
0.3,49.03,40.15,2.76,-16.31,2.97,5.88,155.26
0.3,49.03,40.15,2.76,-2.63,2.85,1.49,155.26
0.29,49.03,50.72,2.76,-23.1,2.97,5.88,251.41
0.32,54.15,40.15,2.76,-23.1,2.97,5.88,158.3
0.33,54.15,40.15,2.76,-23.1,2.97,3.57,251.41
0.31,54.15,40.15,2.76,-22.9,2.85,5.88,275.62
0.31,49.03,40.15,2.76,-23.1,3.33,5.88,251.41
0.33,49.42,40.15,2.76,-23.1,2.85,5.88,155.26
0.32,49.03,40.15,2.76,-22.9,2.85,5.88,141.92
0.32,54.15,40.15,2.76,-22.9,2.97,1.74,251.41
0.31,49.03,40.15,2.76,-6.34,2.97,5.88,155.26
0.32,49.03,40.15,2.76,-22.9,4.71,5.88,251.41
0.31,49.03,40.15,2.76,-14.07,2.97,5.88,155.26
0.31,54.15,40.15,2.76,-17.83,2.85,5.88,251.41
0.32,49.03,40.15,2.76,-21.34,2.97,5.88,251.41
0.25,49.03,40.15,0.73,-22.9,2.97,5.88,251.41
0.32,49.03,40.15,2.76,-23.1,2.85,5.88,132.79
0.33,57.16,40.15,2.76,-23.1,2.97,5.88,155.26
0.33,54.15,40.15,2.76,-22.9,2.85,2.81,251.41
0.33,59.97,40.15,2.76,-22.9,2.97,5.88,155.26
0.3,54.15,57.07,2.76,-23.1,2.85,5.88,155.26
0.31,54.15,40.15,2.76,-17.0,2.85,5.88,155.26
0.3,49.03,53.29,2.76,-22.9,2.97,5.88,251.41
0.29,49.03,40.15,2.07,-23.1,2.85,5.88,251.41
0.29,49.03,40.15,1.84,-23.1,2.97,5.88,251.41
0.33,54.15,40.15,2.76,-22.9,3.91,5.88,251.41
0.31,54.15,40.15,2.76,-23.1,4.5,5.88,251.41
0.32,49.03,40.15,2.76,-8.05,2.85,5.88,251.41
0.31,49.03,40.15,2.76,-18.81,2.85,5.88,251.41
0.33,49.03,40.15,2.76,-23.1,2.97,7.15,155.26
0.33,54.15,40.15,2.76,-22.9,4.21,5.88,155.26
0.33,49.03,40.15,2.76,-23.1,2.37,5.88,155.26
0.33,49.03,40.15,2.76,-21.8,2.97,5.88,251.41
0.3,49.03,40.15,2.76,-3.07,2.85,5.88,155.26
0.31,49.03,40.15,2.76,-2.8,2.97,5.88,155.26
0.31,54.15,40.15,2.76,-17.72,2.85,5.88,155.26
0.31,54.15,40.15,2.76,-23.1,2.85,2.34,155.26
0.29,54.15,55.3,2.76,-22.9,2.97,5.88,251.41
0.33,49.03,40.15,2.76,-22.9,2.97,5.88,113.04
0.34,54.15,40.15,2.76,-23.1,4.45,5.88,155.26
0.3,49.03,40.15,2.76,-15.38,2.97,5.88,155.26
0.33,49.03,40.15,2.76,-22.9,2.85,2.74,155.26
0.32,49.03,40.15,2.76,-22.9,2.85,5.88,111.9
0.32,56.98,40.15,2.76,-23.1,2.85,5.88,251.41
0.31,54.15,40.15,2.76,-23.15,2.85,5.88,251.41
0.33,49.03,40.15,2.76,-22.9,4.55,5.88,155.26
0.28,49.03,40.15,1.7,-23.1,2.97,5.88,251.41
0.3,54.15,59.24,2.76,-22.9,2.97,5.88,155.26
0.33,52.7,40.15,2.76,-22.9,2.97,5.88,251.41
0.3,54.15,45.57,2.76,-23.1,2.97,5.88,251.41
0.33,49.03,40.15,2.76,-22.9,2.85,3.52,251.41
0.32,49.03,40.15,2.76,-22.9,2.85,4.26,155.26
0.32,49.03,40.15,2.76,-18.53,2.97,5.88,155.26
0.3,49.03,59.29,2.76,-23.1,2.85,5.88,155.26
0.32,54.15,40.15,2.76,-23.1,2.97,5.88,261.07
0.3,54.15,53.25,2.76,-22.9,2.85,5.88,251.41
0.32,49.03,40.15,2.76,-23.1,2.97,4.76,155.26
0.32,49.03,40.15,2.76,-23.1,2.97,5.88,181.22
0.32,53.88,40.15,2.76,-22.9,2.85,5.88,251.41
0.31,49.03,40.15,2.76,-16.42,2.97,5.88,155.26
0.32,54.15,47.38,2.76,-23.1,2.97,5.88,155.26
0.32,54.15,40.15,2.76,-22.9,2.97,5.88,230.16
0.32,45.18,40.15,2.76,-23.1,2.85,5.88,155.26
0.32,54.15,40.15,2.76,-23.1,2.66,5.88,155.26
0.3,54.15,57.94,2.76,-23.1,2.85,5.88,155.26
0.29,54.15,40.15,1.18,-23.1,4.45,5.88,155.26
0.32,46.53,40.15,2.76,-23.1,4.45,5.88,155.26
0.26,54.15,40.15,0.83,-23.1,2.85,5.88,155.26
0.33,50.09,40.15,2.76,-23.1,2.85,5.88,155.26
0.34,54.15,40.15,2.76,-23.1,4.45,4.51,155.26
0.32,54.15,40.15,2.76,-23.1,2.62,5.88,155.26
0.3,54.15,40.15,2.2,-23.1,2.85,5.88,155.26
0.32,54.15,40.15,2.65,-23.1,2.85,5.88,155.26
0.33,54.15,40.15,2.76,-23.1,2.85,8.49,155.26
0.32,54.15,53.31,2.76,-23.1,4.45,5.88,155.26
0.33,54.15,40.15,2.76,-23.1,4.66,5.88,155.26
0.32,54.15,40.15,2.76,-23.1,4.45,5.88,210.79
0.32,54.15,40.15,2.76,-23.1,2.85,4.28,155.26
0.32,54.15,40.15,2.76,-23.1,4.45,1.16,155.26
0.24,54.15,40.15,0.18,-23.1,2.85,5.88,155.26
0.33,42.76,40.15,2.76,-23.1,4.45,5.88,155.26
0.32,54.15,40.15,2.76,-20.62,4.45,5.88,155.26
0.32,54.15,40.15,2.76,-23.1,2.85,5.88,106.53
0.3,54.15,40.15,2.76,-11.16,2.85,5.88,155.26
0.31,54.15,55.29,2.76,-23.1,4.45,5.88,155.26
0.34,54.15,40.15,2.76,-23.05,4.45,5.88,155.26
0.31,54.15,40.15,2.64,-23.1,4.45,5.88,155.26
0.32,54.15,40.15,2.76,-23.1,3.65,5.88,155.26
0.33,54.15,40.15,2.76,-23.1,2.85,9.54,155.26
0.32,54.15,40.15,2.76,-23.1,1.7,5.88,155.26
0.32,54.15,50.57,2.76,-23.1,4.45,5.88,155.26
0.32,54.15,40.15,2.76,-23.1,2.85,1.11,155.26
0.32,54.15,40.15,2.76,-23.1,2.85,5.88,239.91
0.32,54.15,44.47,2.76,-23.1,4.45,5.88,155.26
0.31,54.15,40.15,2.76,-23.1,1.27,5.88,155.26
0.31,54.15,40.15,2.76,-5.19,2.85,5.88,155.26
0.31,54.15,58.75,2.76,-23.1,4.45,5.88,155.26
0.25,54.15,40.15,0.69,-23.1,4.45,5.88,155.26
0.33,54.15,40.15,2.76,-23.1,4.45,6.55,155.26
0.32,54.15,40.15,2.76,-23.1,4.45,5.88,260.94
0.31,54.15,40.15,2.76,-11.49,2.85,5.88,155.26
0.26,54.15,40.15,0.43,-23.1,2.85,5.88,155.26
0.3,54.15,52.13,2.76,-23.1,2.85,5.88,155.26
0.32,54.15,40.15,2.61,-23.1,2.85,5.88,155.26
0.34,54.15,40.15,2.84,-23.1,4.45,5.88,155.26
0.31,54.15,40.15,2.76,-5.61,4.45,5.88,155.26
0.33,57.89,40.15,2.76,-23.1,2.85,5.88,155.26
0.32,54.15,50.26,2.76,-23.1,4.45,5.88,155.26
0.32,51.58,40.15,2.76,-23.1,2.85,5.88,155.26
0.31,54.15,55.55,2.76,-23.1,4.45,5.88,155.26
0.31,54.15,54.96,2.76,-23.1,4.45,5.88,155.26
0.33,54.15,40.15,2.76,-23.1,4.28,5.88,155.26
0.33,54.15,40.15,2.39,-23.1,4.45,5.88,155.26
0.31,54.15,40.15,2.76,-23.1,1.53,5.88,155.26
0.3,54.15,59.86,2.76,-23.1,2.85,5.88,155.26
0.31,54.15,40.15,2.76,-23.1,1.2,5.88,155.26
0.31,49.98,40.15,2.76,-23.1,2.85,5.88,155.26
0.33,54.15,40.15,2.76,-24.48,2.85,5.88,155.26
0.33,48.38,40.15,2.76,-23.1,4.45,5.88,155.26
0.31,54.15,40.15,2.76,-0.75,4.45,5.88,155.26
0.31,54.15,49.48,2.76,-23.1,4.45,5.88,155.26
0.3,54.15,52.15,2.76,-23.05,4.45,5.88,155.26
0.32,54.15,40.15,2.76,-15.83,4.45,5.88,155.26
0.29,54.15,40.15,1.57,-23.1,4.45,5.88,155.26
0.32,54.15,40.15,2.76,-21.7,4.45,5.88,155.26
0.33,54.15,40.15,2.76,-23.05,3.53,5.88,155.26
0.32,54.15,40.15,2.76,-23.1,4.45,8.6,155.26
0.34,54.15,40.77,2.84,-23.05,4.45,5.88,155.26
0.33,47.83,40.15,2.84,-23.1,4.45,5.88,155.26
